AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ,Trigger
-1884,-1001,294,174,-54,-117,0
-1878,-934,218,175,-243,-129,0
-1850,-910,156,149,-319,-116,0
-1792,-928,136,97,-304,-90,0
-1769,-950,115,41,-210,-57,0
-1776,-970,86,-12,-47,-19,0
-1765,-969,106,-54,71,1,0
-1744,-970,128,-80,97,-9,0
-1754,-1002,161,-88,73,-39,0
-1766,-1018,175,-83,41,-70,0
-1759,-1034,171,-75,-14,-99,0
-1731,-1054,153,-72,-73,-123,0
-1758,-1082,156,-76,-109,-135,0
-1788,-1102,138,-82,-148,-132,0
-1782,-1102,126,-90,-174,-118,0
-1787,-1102,104,-102,-165,-100,0
-1785,-1166,57,-123,-67,-89,0
-1742,-1233,44,-157,41,-105,0
-1704,-1256,66,-190,201,-157,0
-1761,-1278,55,-214,358,-225,0
-1862,-1311,83,-220,344,-294,0
-1909,-1354,167,-193,233,-353,0
-1893,-1392,216,-135,115,-410,0
-1873,-1444,205,-73,9,-469,0
