AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ,Trigger
-2161,14,-117,398,-227,-113,1
-2159,-7,-126,381,-189,-62,1
-2074,-15,-110,381,-170,-33,1
-1986,-108,-76,408,-119,-52,1
-1925,-171,-21,467,-87,-120,1
-1866,-232,80,575,-58,-226,1
-1784,-405,170,746,35,-379,1
-1686,-454,280,996,73,-612,1
-1826,-472,319,1308,43,-858,1
-1985,-435,243,1620,-78,-1043,1
-2033,-457,125,1886,-142,-1159,1
-2089,-492,65,2096,-118,-1221,1
-2074,-510,53,2293,-128,-1258,1
-2007,-542,138,2517,-186,-1304,1
-1943,-678,264,2805,-164,-1356,1
-2023,-780,395,3161,-119,-1380,1
-2084,-789,422,3561,-126,-1366,1
-2089,-848,418,3955,-154,-1327,1
-2077,-821,262,4286,-147,-1284,1
-2077,-701,94,4512,-295,-1258,1
-2060,-716,-45,4616,-397,-1239,1
-2083,-722,-117,4613,-418,-1202,1
-1983,-666,-102,4575,-401,-1178,1
-1883,-642,50,4561,-376,-1180,1
-1859,-595,87,4576,-123,-1159,1
-1848,-541,211,4623,116,-1131,1
-1788,-650,363,4724,401,-1124,1
-1818,-637,549,4882,516,-1151,1
-2096,-509,457,5018,375,-1154,1
-2266,-515,315,5007,114,-1089,1
-2334,-522,251,4870,14,-966,1
-2219,-460,321,4687,-139,-841,1
-2159,-337,388,4506,-277,-705,1
-2177,-137,248,4259,-238,-533,1
-2164,-38,230,3901,-322,-351,1
-2077,32,146,3427,-289,-179,1
-1949,195,128,2857,-244,-38,1
-1820,234,255,2268,-122,64,1
-1750,298,391,1710,41,126,1
-1689,304,570,1226,133,148,1
-1641,236,729,823,201,143,1
-1801,205,775,468,247,161,1
-1939,200,688,122,276,227,1
-1967,148,761,-187,300,307,1
-1897,119,838,-426,291,366,1
-1837,72,858,-606,332,402,0
-1746,-91,838,-750,453,447,0
-1931,-50,744,-871,498,501,0
-2132,-13,725,-959,373,530,0
-2265,-108,873,-1021,142,583,0
-2549,16,532,-1033,-1059,645,0
-2128,-165,1278,-962,-1235,754,0
-1828,-350,1415,-859,-734,816,0
-1781,-346,1092,-790,-178,801,0
-1813,-187,777,-756,-158,745,0
-1742,-26,717,-731,-300,671,0
-1679,-103,845,-692,-226,575,0
-1686,-248,925,-637,-79,459,0
-1796,-297,943,-602,-75,342,0
-1918,-219,852,-607,-263,249,0
-1940,-138,731,-661,-424,192,0
-1883,-132,659,-762,-519,157,0
-1842,-153,680,-888,-521,144,0
-1809,-188,724,-1021,-418,149,0
-1804,-248,857,-1119,-234,155,0
-1800,-249,961,-1152,-101,141,0
-1839,-210,968,-1126,-94,111,0
-1890,-193,926,-1071,-158,91,0
-1905,-242,957,-1009,-226,83,0
-1873,-300,1005,-947,-222,75,0
-1859,-280,922,-909,-136,54,0
-1911,-196,752,-923,-122,32,0
-1940,-181,666,-985,-205,24,0
-1940,-231,669,-1071,-206,39,0
-1946,-271,675,-1168,-118,81,0
