AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ,Trigger
-746,-565,-2325,-2815,-366,367,1
-721,-526,-2346,-3407,-134,292,1
-754,-565,-2147,-3315,-63,240,1
-740,-468,-1941,-3113,-63,201,1
-704,-426,-1669,-2798,-170,177,1
-760,-327,-1536,-2404,-388,179,1
-806,-237,-1527,-1999,-752,231,1
-882,-134,-1766,-1666,-1104,364,1
-808,-19,-2048,-1444,-1291,564,1
-684,49,-2348,-1331,-1269,783,1
-653,104,-2690,-1246,-1023,1002,1
-594,91,-2688,-1295,-688,1191,1
-608,43,-2500,-1348,-424,1310,1
-791,38,-2250,-1252,-420,1403,1
-859,44,-2040,-1048,-591,1487,1
-922,38,-1989,-789,-816,1567,1
-815,88,-1847,-484,-1027,1642,1
-762,158,-1890,-182,-1028,1690,1
-916,117,-2009,63,-991,1750,1
-902,157,-2014,244,-879,1813,1
-979,169,-1941,398,-725,1852,1
-1142,182,-1814,538,-629,1884,1
-1222,162,-1620,692,-615,1912,1
-1255,166,-1532,854,-628,1929,1
-1344,200,-1519,995,-670,1943,1
-1440,232,-1489,1107,-712,1971,1
-1628,226,-1439,1197,-784,2030,1
-1785,185,-1346,1288,-887,2122,1
-1802,205,-1288,1389,-1043,2197,1
-1749,141,-1212,1510,-1252,2226,1
-1716,77,-1199,1619,-1373,2223,1
-1662,66,-1101,1730,-1435,2165,1
-1803,50,-985,1851,-1421,2103,1
-1990,183,-1310,1902,-1349,2098,1
-2055,-54,-162,1928,-1237,2085,1
-2178,127,-792,2032,-1174,2050,1
-2265,133,-839,2033,-1294,1989,1
-2294,164,-887,1989,-1521,1914,1
-2230,171,-776,1940,-1657,1860,1
-2219,161,-807,1898,-1624,1831,1
-2120,158,-956,1824,-1486,1831,1
-1979,187,-1043,1711,-1279,1824,1
-1905,127,-1081,1570,-1010,1802,1
-1907,48,-1113,1414,-685,1767,1
-1975,24,-892,1304,-497,1710,1
-2297,44,-615,1276,-489,1664,1
