AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ,Trigger
-2075,-101,316,-117,-396,455,0
-2200,-195,310,-112,-168,454,0
-2329,-269,282,-101,-18,484,1
-2205,-338,336,-72,99,506,1
-2478,-416,357,-26,283,485,1
-2567,-437,328,-10,404,412,1
-2708,-518,345,-17,445,271,1
-2903,-543,343,-36,371,42,1
-3064,-487,424,-36,195,-266,1
-3171,-396,559,17,43,-653,1
-3276,-296,551,99,-150,-1100,1
-3269,-208,532,181,-280,-1567,1
-3263,-172,473,249,-259,-1998,1
-3071,-197,365,275,-128,-2380,1
-3011,-243,392,265,43,-2704,1
-2940,-276,464,259,170,-2949,1
-2884,-262,507,250,190,-3139,1
-2870,-232,549,245,62,-3269,1
-2786,-191,494,229,-235,-3338,1
-2587,-178,468,180,-531,-3349,1
-2350,-93,319,98,-667,-3304,1
-2098,-23,237,-14,-718,-3217,1
-1887,-89,203,-127,-615,-3096,1
-1739,-98,151,-225,-428,-2959,1
-1516,-109,178,-290,-301,-2836,1
-1456,-159,268,-298,-138,-2716,1
-1372,-202,363,-239,-45,-2593,1
-1227,-227,358,-161,-38,-2497,1
-1109,-210,296,-109,-68,-2429,1
-1022,-157,237,-100,-151,-2373,1
-961,-108,169,-145,-216,-2304,1
-921,-56,145,-236,-236,-2199,1
-807,58,127,-343,-215,-2053,1
-718,70,191,-435,-85,-1848,1
-694,13,264,-481,189,-1582,1
-716,16,330,-514,410,-1290,1
-773,21,394,-537,411,-995,1
-777,-14,405,-576,276,-701,1
-756,7,315,-664,112,-401,1
-781,12,311,-784,5,-67,1
-853,-46,339,-907,-21,315,1
-868,-49,372,-1023,-32,711,1
-873,-171,330,-1137,-29,1095,1
-821,-324,255,-1266,-11,1441,1
-766,-469,277,-1385,17,1708,1
-776,-671,383,-1444,20,1888,1
-864,-794,450,-1423,-56,1999,1
-992,-927,470,-1340,-137,2074,1
-1279,-1032,378,-1224,-141,2148,1
-1623,-1087,184,-1121,-101,2245,1
-1933,-1196,-56,-1073,-13,2346,1
-2157,-1323,-255,-1091,71,2411,1
-2251,-1369,-382,-1139,91,2399,1
-2294,-1405,-467,-1193,95,2310,1
-2353,-1417,-455,-1229,166,2173,1
-2423,-1398,-282,-1185,221,1990,1
-2477,-1378,-158,-1037,236,1761,1
-2550,-1344,-149,-821,198,1501,1
-2671,-1290,-207,-581,126,1249,1
-2774,-1235,-288,-340,17,1037,1
-2768,-1153,-435,-130,-94,868,1
-2710,-1086,-583,31,-174,730,1
-2628,-993,-654,157,-261,612,1
-2497,-933,-710,253,-318,511,1
-2360,-888,-735,328,-310,421,1
-2213,-875,-732,405,-256,327,1
-2071,-873,-717,517,-214,220,1
-1954,-952,-690,688,-95,112,1
-1899,-1029,-630,937,-4,16,1
-1873,-1037,-559,1263,51,-47,1
-1900,-1028,-544,1626,25,-50,1
-1871,-1029,-568,1958,-6,6,1
-1814,-987,-617,2218,-39,93,1
-1709,-946,-609,2398,-121,175,1
-1726,-940,-491,2517,-164,251,1
-1965,-851,-266,2614,-357,356,1
-2183,-684,2,2731,-653,514,1
-2277,-590,179,2852,-843,701,1
-2187,-422,204,2918,-926,850,1
-1952,-257,205,2883,-754,905,1
-1742,-106,136,2712,-393,845,1
-1720,26,185,2420,-76,694,1
-1832,166,365,2070,162,507,1
-2054,244,558,1715,330,341,1
-2320,320,784,1397,296,231,1
-2452,389,1009,1147,177,177,1
-2466,372,1101,952,42,146,1
-2393,376,1112,776,-90,117,1
-2229,338,1093,600,-145,61,1
-1962,348,1007,408,-148,-48,1
-1744,317,940,201,41,-193,1
-1687,231,866,-16,401,-346,1
-1768,143,860,-232,622,-487,1
-1851,78,809,-415,727,-583,0
-1956,-34,793,-563,792,-604,0
-1879,26,661,-675,740,-545,0
-1965,-76,611,-747,535,-457,0
-2093,-271,632,-767,295,-353,0
-2027,-332,694,-747,18,-234,0
-2129,-304,536,-718,-638,-110,0
-1954,-348,787,-648,-592,19,0
-1825,-360,620,-609,-433,106,0
-1744,-321,347,-637,-357,160,0
-1753,-303,190,-717,-324,209,0
-1740,-350,148,-813,-160,260,0
-1725,-420,212,-892,37,295,0
-1702,-494,306,-928,182,308,0
-1748,-513,370,-913,263,305,0
-1807,-492,376,-857,266,306,0
-1847,-484,370,-777,183,316,0
-1786,-489,358,-688,132,317,0
-1794,-499,368,-591,118,308,0
-1838,-500,331,-490,109,299,0
-1937,-506,224,-413,160,299,0
-2045,-503,117,-370,188,308,0
-2093,-508,35,-352,96,314,0
-2142,-494,32,-339,8,310,0
-2160,-446,45,-324,-80,302,0
-2111,-426,76,-299,-214,273,0
-2097,-446,113,-276,-302,237,0
-2051,-457,140,-245,-342,192,0
-2084,-450,147,-222,-291,158,0
-2112,-434,122,-204,-181,141,0
-2118,-414,145,-192,-96,127,0
-2100,-378,213,-166,-6,111,0
-2109,-387,301,-116,-3,84,0
-2141,-394,295,-49,-49,59,0
-2137,-357,239,15,-120,46,0
-2044,-311,211,74,-186,49,0
-1974,-337,182,125,-121,60,0
-1982,-373,95,149,-7,89,0
-2048,-380,8,132,37,141,0
-2068,-384,-14,84,3,212,0
-2039,-375,25,27,-1,290,0
-2011,-342,60,-19,24,366,0
-1997,-288,70,-57,46,437,0
-2004,-237,117,-82,78,508,0
-2052,-248,187,-86,81,580,0
-2081,-289,175,-82,55,644,0
-2089,-294,65,-98,38,692,0
-2058,-295,16,-134,42,719,0
-1981,-314,16,-168,98,720,0
-1960,-350,72,-182,181,691,0
-1954,-363,122,-168,234,645,0
-2009,-363,212,-111,204,588,0
-2062,-336,253,-26,128,539,0
-2120,-287,256,65,-40,500,0
-2146,-245,254,138,-230,466,0
-2121,-209,180,172,-329,428,0
-2099,-190,116,156,-346,382,0
-2107,-191,39,90,-282,341,0
-2087,-182,56,4,-160,305,0
-2080,-191,110,-71,-32,280,0
-2131,-205,182,-110,62,274,0
-2165,-219,243,-109,90,290,0
-2161,-234,328,-70,56,317,0
-2160,-226,383,-4,-14,341,0
-2143,-184,364,69,-120,358,0
-2075,-137,301,125,-231,356,0
-2019,-101,226,151,-269,337,0
-2044,-97,177,142,-235,320,0
-2038,-101,140,108,-185,312,0
-2063,-68,160,70,-125,311,0
-2137,-79,218,48,-111,322,0
-2116,-83,269,53,-191,331,0
