AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ,Trigger
-1546,-678,1079,357,-343,66,0
-1412,-700,1188,283,-209,25,0
-1441,-667,1203,229,-4,-11,0
-1505,-687,1242,170,104,-28,0
-1652,-639,1183,78,121,-16,0
-1764,-683,1180,-47,-26,34,0
-1709,-670,1120,-209,-183,97,1
-1747,-784,1256,-359,-138,169,1
-1650,-756,1355,-468,-3,260,1
-1694,-833,1462,-533,56,325,1
-1708,-825,1455,-562,-17,377,1
-1687,-829,1437,-589,-28,423,1
-1659,-796,1366,-630,63,460,1
-1688,-750,1338,-688,178,475,1
-1714,-710,1276,-765,234,462,1
-1769,-678,1266,-863,210,432,1
-1902,-636,1233,-984,146,427,1
-1990,-583,1240,-1121,-11,461,1
-2025,-523,1237,-1264,-182,527,1
-2037,-414,1183,-1424,-267,624,1
-1971,-352,1174,-1601,-323,717,1
-1847,-243,1151,-1782,-373,781,1
-1733,-111,985,-2011,-330,822,1
-1782,25,773,-2351,-280,875,1
-1795,104,580,-2814,-215,975,1
-1800,200,414,-3374,-66,1114,1
-1741,198,376,-3983,127,1273,1
-1651,89,493,-4536,400,1392,1
-1464,104,811,-4900,420,1387,1
-1392,-56,853,-5109,459,1287,1
-1327,-95,861,-5241,469,1135,1
-1335,-72,741,-5328,506,975,1
-1442,-109,475,-5463,655,868,1
-1612,50,142,-5732,791,846,1
-1792,-58,-112,-6065,910,896,1
-1755,-212,-176,-6405,1007,951,1
-1643,-220,-56,-6579,957,888,1
-1631,-673,517,-6445,959,774,1
-1497,-558,19,-6453,807,595,1
-1452,-844,1022,-6020,701,380,1
-1616,-451,258,-5420,537,210,1
-1823,-437,378,-5139,171,146,1
-1954,-495,430,-4666,-97,228,1
-1993,-271,-102,-4237,-321,382,1
-1861,-270,-429,-4042,-443,546,1
-1736,-437,-285,-3772,-288,700,1
-1675,-439,-333,-3416,-84,809,1
-1691,-546,-256,-2984,100,877,1
-1745,-545,-361,-2521,130,906,1
-1764,-566,-523,-2089,104,897,1
-1684,-652,-679,-1692,66,820,1
-1576,-826,-758,-1326,75,654,1
-1541,-949,-705,-935,149,416,1
-1662,-901,-647,-494,43,140,0
-1862,-912,-615,-37,-247,-84,0
-1969,-775,-724,384,-629,-217,0
-1995,-661,-856,727,-1064,-301,0
-1879,-415,-954,974,-1303,-349,0
-1834,-803,-1015,1141,-1276,-367,0
-1912,-1005,-1058,1239,-876,-313,0
-1886,-934,-993,1306,-455,-211,0
-1878,-897,-798,1389,-46,-108,0
-2004,-816,-1069,1326,289,-8,0
-2108,-1096,-146,1552,477,87,0
-2217,-919,-469,1802,425,164,0
-2299,-899,-288,1766,180,217,0
-2205,-937,-150,2247,-60,187,0
-2076,-947,-71,2392,-277,113,0
-2043,-859,-220,2480,-573,5,0
-1955,-875,-98,2550,-754,-112,0
-1893,-840,-208,2552,-713,-225,0
-1890,-650,-809,2395,-563,-315,0
-1910,-970,129,2356,-271,-358,0
-1889,-909,-177,2311,60,-374,0
-1992,-846,-411,2226,317,-373,0
-2158,-1093,461,2064,420,-344,0
-2249,-932,67,2296,309,-316,0
-2277,-963,107,2357,220,-290,0
-2198,-991,166,2419,17,-283,0
-2098,-950,171,2477,-151,-310,0
-2024,-948,161,2285,-195,-356,0
